CensusId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,Poverty
45013,South Carolina,Beaufort,171420,84523,86897,19713.3,114679.98000000001,31541.28,342.84000000000003,2057.04,0.0,127031,57048.0,12.8
45015,South Carolina,Berkeley,193613,96518,97095,11810.393,123912.32,47047.958999999995,968.065,4646.712,193.613,140702,52506.0,13.9
45017,South Carolina,Calhoun,14958,7237,7721,478.656,7972.613999999999,6327.2339999999995,29.916,0.0,0.0,11665,43531.0,19.6
45019,South Carolina,Charleston,372904,180654,192250,19018.104,235675.328,106277.63999999998,745.808,5220.655999999999,0.0,287243,53437.0,17.2
45021,South Carolina,Cherokee,55863,27102,28761,2234.52,40891.716,11228.463000000002,111.726,335.178,0.0,41825,35389.0,23.8
45023,South Carolina,Chester,32556,15902,16654,553.452,19208.039999999997,12371.28,65.112,32.556,0.0,24942,31914.0,27.0
45025,South Carolina,Chesterfield,46192,22565,23627,1847.68,28315.696,15289.552000000001,46.192,230.96,0.0,34560,32083.0,26.2
45027,South Carolina,Clarendon,34178,16759,17419,991.1619999999999,16097.838000000002,16644.686,34.178,68.356,0.0,26691,33162.0,25.2
45029,South Carolina,Colleton,38004,18196,19808,1140.12,21358.248000000003,14479.524,304.032,0.0,380.04,28621,32804.0,22.3
45031,South Carolina,Darlington,67922,32091,35831,1290.518,37560.865999999995,27576.332000000002,203.766,407.532,0.0,51341,35409.0,23.9
45033,South Carolina,Dillon,31435,14878,16557,785.875,14711.58,14365.795,785.875,62.870000000000005,0.0,22782,28938.0,33.9
45035,South Carolina,Dorchester,145715,70881,74834,6994.32,94860.46499999998,36720.18,728.575,2477.155,145.715,104722,54901.0,13.1
45037,South Carolina,Edgefield,26466,14234,12232,1482.0959999999998,14900.357999999998,9660.09,52.932,79.398,0.0,20318,46637.0,16.4
45039,South Carolina,Fairfield,23108,11060,12048,439.05199999999996,8757.932,13263.991999999998,0.0,69.324,0.0,17886,36004.0,24.4
45041,South Carolina,Florence,138330,64688,73642,3319.92,73591.56,57406.95,276.66,1659.96,0.0,103077,42080.0,19.8
45043,South Carolina,Georgetown,60572,28819,31753,1877.732,37978.644,19685.9,121.144,242.288,0.0,47496,42835.0,21.0
45045,South Carolina,Greenville,474903,230780,244123,40841.657999999996,330057.58499999996,85482.54,949.806,9972.963,474.903,340753,50540.0,15.6
45047,South Carolina,Greenwood,69771,32567,37204,3976.947,42211.455,21349.926,0.0,488.39699999999993,139.542,51712,37060.0,23.7
45049,South Carolina,Hampton,20473,10561,9912,798.447,8455.349,11014.473999999998,40.946,20.473,0.0,15540,31410.0,20.8
45051,South Carolina,Horry,290730,141358,149372,17734.53,223862.1,38957.82,1162.92,3198.03,290.73,222974,43299.0,18.1
45053,South Carolina,Jasper,26549,13344,13205,3716.86,10699.247,11628.461999999998,0.0,159.294,0.0,18818,37141.0,23.5
45055,South Carolina,Kershaw,62722,30405,32317,2571.602,43215.458000000006,15492.334,125.444,313.61,0.0,46963,43622.0,16.8
45057,South Carolina,Lancaster,81263,39803,41460,3981.887,56884.1,18527.964,325.052,650.104,81.263,61805,44016.0,18.7
45059,South Carolina,Laurens,66389,32264,34125,2854.727,45410.076,16796.417,66.389,199.167,0.0,50248,38515.0,20.9
45061,South Carolina,Lee,18461,9641,8820,387.68100000000004,6036.747,11630.43,18.461000000000002,0.0,0.0,14375,30954.0,27.7
45063,South Carolina,Lexington,273843,133755,140088,15609.051000000001,208120.68,39433.39200000001,821.529,4381.488,273.843,200316,53857.0,14.2
45065,South Carolina,McCormick,9895,5442,4453,118.74000000000001,4808.97,4769.39,19.79,9.895,0.0,8590,38712.0,19.5
45067,South Carolina,Marion,32167,14778,17389,868.5090000000001,12673.797999999999,17917.019,160.835,193.002,0.0,24038,29874.0,27.8
45069,South Carolina,Marlboro,27993,14930,13063,867.783,11141.213999999998,14192.451000000001,1035.7410000000002,83.979,27.993000000000002,21731,30767.0,29.0
45071,South Carolina,Newberry,37690,18375,19315,2751.37,22689.38,11307.0,75.38,226.14000000000001,37.69,27941,40127.0,17.6
45073,South Carolina,Oconee,74949,36975,37974,3597.552,63931.496999999996,5546.226000000001,149.898,449.694,0.0,58338,41237.0,20.1
45075,South Carolina,Orangeburg,90575,42660,47915,1811.5,30433.2,55794.2,271.725,905.75,0.0,69064,34218.0,23.5
45077,South Carolina,Pickens,120124,59831,60293,3964.092,103907.26,7928.184,480.49600000000004,2042.1080000000002,120.12400000000001,93181,41459.0,20.0
45079,South Carolina,Richland,397899,193206,204693,19894.95,176269.25699999998,181044.045,397.899,10743.273000000001,397.899,298726,49131.0,17.1
45081,South Carolina,Saluda,20000,10206,9794,2960.0000000000005,11640.000000000002,5200.0,20.0,0.0,0.0,13866,38827.0,20.5
45083,South Carolina,Spartanburg,291240,141396,149844,18348.12,201538.08000000002,59704.2,582.48,6407.280000000001,0.0,211907,43907.0,17.5
45085,South Carolina,Sumter,107777,51732,56045,3987.7490000000007,50116.305,49792.974,215.554,1401.101,0.0,79005,41332.0,18.0
45087,South Carolina,Union,28125,13467,14658,337.5,18449.999999999996,8803.125,28.125,0.0,0.0,21851,34033.0,20.3
45089,South Carolina,Williamsburg,33238,16166,17072,731.2360000000001,10436.732,21770.89,33.238,66.476,0.0,25611,28297.0,29.8
45091,South Carolina,York,240076,115873,124203,11523.648000000001,172374.568,45134.288,1440.4560000000001,4081.2920000000004,0.0,174663,54117.0,13.5
46003,South Dakota,Aurora,2729,1408,1321,166.469,2456.1,10.916,65.496,5.458,0.0,1938,48750.0,8.6
46005,South Dakota,Beadle,18168,9072,9096,1616.9520000000002,14752.416000000001,36.336,218.016,1417.104,0.0,12180,46267.0,20.8
46007,South Dakota,Bennett,3438,1659,1779,140.95799999999997,1041.714,34.38,1770.57,0.0,0.0,2254,42171.0,40.5
46009,South Dakota,Bon Homme,7013,4053,2960,280.52,6171.44,70.13,294.546,35.065,0.0,5603,45254.0,10.4
46011,South Dakota,Brookings,33046,16834,16212,760.058,30137.952,429.598,198.276,958.334,0.0,25485,50082.0,16.3
46013,South Dakota,Brown,38060,18591,19469,875.38,34215.94,570.9,1255.98,723.14,0.0,28359,53100.0,9.8
46015,South Dakota,Brule,5330,2621,2709,21.32,4573.14,0.0,543.66,0.0,0.0,3946,49531.0,15.4
46017,South Dakota,Buffalo,2038,1027,1011,20.38,377.03,4.0760000000000005,1526.4620000000002,0.0,34.646,1291,31163.0,35.0
46019,South Dakota,Butte,10292,5086,5206,360.22,9448.055999999999,10.292,144.088,10.292,0.0,7683,41920.0,10.6
46021,South Dakota,Campbell,1548,731,817,3.096,1469.0520000000001,0.0,54.18000000000001,12.384,0.0,1161,45170.0,9.1
46023,South Dakota,Charles Mix,9239,4598,4641,230.97500000000002,5848.287,0.0,2854.851,18.478,9.239,6509,43109.0,22.1
46025,South Dakota,Clark,3625,1846,1779,90.625,3400.25,29.0,36.25,29.0,0.0,2697,49600.0,15.9
46027,South Dakota,Clay,14011,7009,7002,350.27500000000003,12441.768,210.165,406.31899999999996,294.231,0.0,11273,36608.0,27.6
46029,South Dakota,Codington,27750,13969,13781,527.25,25946.25,111.0,693.75,55.5,0.0,20871,48912.0,10.3
46031,South Dakota,Corson,4149,2123,2026,24.894000000000002,1282.041,12.447000000000001,2771.5319999999997,12.447000000000001,0.0,2706,31676.0,45.6
46033,South Dakota,Custer,8394,4195,4199,243.426,7646.933999999999,25.182000000000002,344.15399999999994,25.182000000000002,0.0,6848,52218.0,10.5
46035,South Dakota,Davison,19787,9961,9826,435.314,18283.188000000002,98.935,633.184,19.787,0.0,14944,49991.0,12.6
46037,South Dakota,Day,5618,2832,2786,106.742,4887.66,0.0,511.238,28.09,0.0,4368,39216.0,22.1
46039,South Dakota,Deuel,4341,2251,2090,130.23,4167.36,30.386999999999997,0.0,0.0,0.0,3295,53152.0,7.7
46041,South Dakota,Dewey,5579,2718,2861,50.211000000000006,1210.643,0.0,4217.723999999999,0.0,0.0,3644,37206.0,27.8
46043,South Dakota,Douglas,2973,1463,1510,26.757,2827.323,0.0,83.24399999999999,0.0,0.0,2298,52500.0,8.6
46045,South Dakota,Edmunds,4018,1978,2040,52.234,3885.4060000000004,4.018,52.234,16.072,0.0,3028,56000.0,12.3
46047,South Dakota,Fall River,6906,3503,3403,227.89800000000002,5925.348,75.96600000000001,435.07800000000003,55.248000000000005,0.0,5618,45997.0,16.6
46049,South Dakota,Faulk,2359,1238,1121,94.36,2219.819,0.0,42.462,2.359,0.0,1859,43679.0,16.4
46051,South Dakota,Grant,7227,3779,3448,202.35599999999997,6851.196,28.908,122.85900000000001,0.0,0.0,5525,51272.0,8.1
46053,South Dakota,Gregory,4226,2153,2073,33.808,3735.784,0.0,300.046,46.486000000000004,0.0,3257,37540.0,18.4
46055,South Dakota,Haakon,2083,1054,1029,0.0,1853.8700000000001,8.332,160.391,0.0,0.0,1592,41518.0,16.8
46057,South Dakota,Hamlin,5982,3021,2961,185.442,5700.846,5.982,23.928,5.982,0.0,4041,58602.0,7.3
46059,South Dakota,Hand,3375,1708,1667,47.24999999999999,3287.2500000000005,0.0,3.375,10.125,0.0,2672,47163.0,8.2
46061,South Dakota,Hanson,3386,1727,1659,33.86,3142.2079999999996,118.51,64.334,6.772,13.544,2281,60741.0,12.0
46063,South Dakota,Harding,1328,692,636,14.608000000000002,1256.288,9.296,22.576,9.296,0.0,985,52396.0,13.4
46065,South Dakota,Hughes,17466,8493,8973,471.58200000000005,14391.984,139.728,1764.0659999999998,87.33,0.0,13166,59177.0,10.2
46067,South Dakota,Hutchinson,7226,3586,3640,137.29399999999998,6893.604,14.452,108.39,7.226,0.0,5468,45075.0,13.3
46069,South Dakota,Hyde,1413,702,711,9.890999999999998,1237.7879999999998,0.0,111.627,0.0,0.0,1079,51776.0,12.2
46071,South Dakota,Jackson,3237,1595,1642,74.451,1456.65,6.474,1569.945,16.185,0.0,2175,45074.0,33.3
46073,South Dakota,Jerauld,2031,962,1069,50.775000000000006,1953.8220000000001,0.0,6.093,0.0,0.0,1498,53125.0,8.9
46075,South Dakota,Jones,781,390,391,2.343,735.702,15.620000000000001,27.335,0.0,0.0,666,35972.0,11.4
46077,South Dakota,Kingsbury,5107,2590,2517,107.247,4872.078,30.642,5.107,30.642,0.0,3940,53828.0,10.1
46079,South Dakota,Lake,12086,6149,5937,265.89200000000005,11372.926,72.516,36.258,132.94600000000003,0.0,9472,54535.0,15.2
46081,South Dakota,Lawrence,24645,12202,12443,763.995,22500.885,98.58,763.995,197.16,0.0,19670,45548.0,13.1
46083,South Dakota,Lincoln,49874,24825,25049,847.8580000000001,46881.56,498.74,249.37,448.86600000000004,0.0,34863,76094.0,4.4
46085,South Dakota,Lyman,3837,2027,1810,11.511000000000001,2213.949,0.0,1438.875,38.37,0.0,2737,43030.0,20.4
46087,South Dakota,McCook,5613,2811,2802,157.164,5354.802000000001,22.452,56.13,0.0,0.0,4110,56954.0,8.6
46089,South Dakota,McPherson,2263,1165,1098,47.523,2070.645,4.526,128.991,9.052,0.0,1883,36375.0,22.1
46091,South Dakota,Marshall,4701,2443,2258,225.648,3920.6340000000005,28.206,423.09,0.0,0.0,3498,51788.0,15.1
46093,South Dakota,Meade,26381,13823,12558,1055.24,23294.423,448.47700000000003,448.47700000000003,263.81,26.381,19772,52473.0,10.8
46095,South Dakota,Mellette,2086,1042,1044,93.86999999999999,821.8839999999999,0.0,1111.8379999999997,0.0,0.0,1381,30938.0,45.3
46097,South Dakota,Miner,2306,1172,1134,46.12,2183.782,23.06,2.306,0.0,0.0,1701,44938.0,10.4
46099,South Dakota,Minnehaha,178942,89658,89284,8231.332,151205.99,7336.621999999999,4473.55,3220.9560000000006,0.0,128691,53525.0,11.8
46101,South Dakota,Moody,6439,3227,3212,193.17,5093.249,45.07299999999999,779.119,109.46300000000001,0.0,4653,52446.0,14.3
46102,South Dakota,Oglala Lakota,14153,6809,7344,141.53,679.344,70.765,13034.912999999999,0.0,0.0,8903,26369.0,53.3
46103,South Dakota,Pennington,106085,53101,52984,4985.995,85610.595,1273.02,8168.545,1166.9350000000002,106.08500000000001,79474,50890.0,12.7
46105,South Dakota,Perkins,2981,1506,1475,47.696,2849.836,2.981,56.638999999999996,0.0,0.0,2363,39773.0,13.6
46107,South Dakota,Potter,2307,1098,1209,20.763,2138.589,0.0,76.131,25.377000000000002,0.0,1828,46081.0,11.6
46109,South Dakota,Roberts,10318,5167,5151,237.314,6077.302,41.272,3570.0280000000002,10.318,0.0,7345,48614.0,20.2
46111,South Dakota,Sanborn,2339,1224,1115,44.440999999999995,2273.508,0.0,9.356,4.678,0.0,1892,50541.0,10.4
46115,South Dakota,Spink,6570,3323,3247,131.4,6248.07,13.14,85.41000000000001,0.0,32.85,4910,48217.0,12.5
46117,South Dakota,Stanley,2962,1495,1467,44.43,2639.142,0.0,248.80800000000002,0.0,0.0,2247,56829.0,8.2
46119,South Dakota,Sully,1469,823,646,8.814,1433.744,0.0,5.876,0.0,0.0,1119,60417.0,5.1
46121,South Dakota,Todd,9942,4862,5080,367.85400000000004,994.2,29.826,7396.848000000001,59.652,0.0,5915,31128.0,46.4
46123,South Dakota,Tripp,5504,2780,2724,33.024,4513.28,5.5040000000000004,847.616,27.52,0.0,4252,37153.0,22.8
46125,South Dakota,Turner,8302,4176,4126,166.04,7953.316,49.812,41.51,0.0,0.0,6301,53378.0,9.4
46127,South Dakota,Union,14842,7476,7366,445.26,13803.060000000001,44.526,59.368,237.472,0.0,11055,64471.0,5.3
46129,South Dakota,Walworth,5495,2688,2807,258.265,4467.4349999999995,10.99,467.07500000000005,153.85999999999999,27.475,4131,43221.0,12.2
46135,South Dakota,Yankton,22636,11796,10840,746.988,20417.672000000002,452.72,497.9920000000001,135.816,45.272,17605,48176.0,14.2
46137,South Dakota,Ziebach,2833,1391,1442,104.82100000000001,671.4209999999999,8.499,2000.098,19.831,0.0,1796,35119.0,39.5
47001,Tennessee,Anderson,75430,36585,38845,1885.75,67887.0,2866.34,226.29,980.59,0.0,58268,42880.0,17.9
47003,Tennessee,Bedford,45986,22691,23295,5334.375999999999,35915.066,3035.076,45.986000000000004,321.902,0.0,31232,41984.0,17.1
47005,Tennessee,Benton,16261,8010,8251,341.481,15171.512999999999,569.1350000000001,32.522,81.305,0.0,12867,33240.0,22.8
47007,Tennessee,Bledsoe,13686,7677,6009,301.09200000000004,12372.144,574.812,27.372,27.372,0.0,10869,37013.0,21.7
47009,Tennessee,Blount,125188,60612,64576,3755.64,114672.20799999998,3630.4519999999998,375.564,1001.504,0.0,96436,48286.0,14.1
47011,Tennessee,Bradley,102062,49664,52398,5511.348000000001,88896.002,4694.852,102.062,1020.62,0.0,75942,42114.0,19.6
47013,Tennessee,Campbell,40176,19455,20721,522.288,38850.192,200.88,120.528,120.528,0.0,31790,32028.0,23.2
47015,Tennessee,Cannon,13787,6783,7004,248.16600000000003,13056.289,220.592,41.361000000000004,41.361000000000004,0.0,10673,41533.0,18.4
47017,Tennessee,Carroll,28353,13818,14535,652.119,24156.756,2920.3590000000004,113.412,56.706,0.0,22024,35508.0,20.8
47019,Tennessee,Carter,56941,27856,29085,911.056,54264.773,740.2330000000001,170.823,170.823,0.0,45572,33213.0,23.6
47021,Tennessee,Cheatham,39422,19553,19869,1024.972,36938.414000000004,630.7520000000001,39.422000000000004,157.68800000000002,78.84400000000001,29653,51857.0,13.8
47023,Tennessee,Chester,17324,8297,9027,415.776,14881.316000000003,1819.02,51.972,51.972,0.0,13289,40167.0,21.7
47025,Tennessee,Claiborne,31748,15556,16192,317.48,30351.088,349.228,0.0,126.992,31.748,25255,34899.0,21.9
47027,Tennessee,Clay,7780,3820,3960,140.04000000000002,7406.56,124.48,54.459999999999994,23.34,0.0,6175,28804.0,23.5
47029,Tennessee,Cocke,35321,17241,18080,706.42,33095.777,529.8149999999999,70.642,0.0,0.0,27863,31187.0,26.1
47031,Tennessee,Coffee,53448,26000,27448,2084.472,47782.512,1015.512,53.448,534.48,0.0,39570,41590.0,18.6
47033,Tennessee,Crockett,14600,6906,7694,1387.0,11052.2,1912.6000000000001,29.2,14.6,0.0,10528,35464.0,19.9
47035,Tennessee,Cumberland,57455,28022,29433,1551.285,54524.795000000006,344.73,172.365,229.82,0.0,46291,38576.0,16.5
47037,Tennessee,Davidson,658506,317582,340924,65192.094000000005,374031.40799999994,180430.64399999997,1975.518,21072.192,658.506,469669,48368.0,18.2
47039,Tennessee,Decatur,11686,5687,5999,350.58,10739.434000000001,327.20799999999997,0.0,35.058,0.0,9124,37263.0,21.6
47041,Tennessee,DeKalb,19038,9515,9523,1370.736,17077.086,228.45600000000002,0.0,114.22800000000001,38.076,14119,38319.0,20.9
47043,Tennessee,Dickson,50472,24762,25710,1615.104,45475.272,1968.408,100.944,252.36,0.0,37652,44680.0,16.3
47045,Tennessee,Dyer,38054,18422,19632,1141.62,30557.361999999997,5061.182000000001,76.108,228.324,0.0,28345,42468.0,17.8
47047,Tennessee,Fayette,38814,19133,19681,970.35,26471.148,10712.664,0.0,232.88400000000001,0.0,30277,54890.0,13.9
47049,Tennessee,Fentress,17931,8783,9148,233.103,17393.07,35.862,35.862,53.793,0.0,13872,30259.0,26.0
47051,Tennessee,Franklin,41138,20046,21092,1151.8639999999998,36695.096,1275.278,205.69,329.104,0.0,32005,42773.0,17.1
47053,Tennessee,Gibson,49572,23577,25995,1189.728,38418.3,9170.82,99.144,148.716,0.0,37164,38457.0,18.7
47055,Tennessee,Giles,28949,14161,14788,550.031,24548.752,2894.9,0.0,202.64299999999997,28.949,22332,41093.0,16.4
47057,Tennessee,Grainger,22736,11318,11418,591.1360000000001,21690.144,181.888,22.736,45.472,0.0,17626,35391.0,20.6
47059,Tennessee,Greene,68576,33463,35113,1851.5520000000001,64049.984000000004,1440.096,68.57600000000001,342.88,0.0,54029,35196.0,20.5
47061,Tennessee,Grundy,13524,6687,6837,67.62,11049.108,27.048000000000002,54.096000000000004,27.048000000000002,0.0,10487,27373.0,28.7
47063,Tennessee,Hamblen,62999,30693,32306,6929.89,51911.17600000001,2330.963,62.999,440.99299999999994,0.0,44924,37617.0,21.3
47065,Tennessee,Hamilton,348121,167812,180309,17057.929,249254.636,68579.837,348.121,6614.299,0.0,264986,48248.0,16.0
47067,Tennessee,Hancock,6642,3279,3363,6.642,6469.308000000001,33.21,39.852000000000004,6.642,0.0,5235,26898.0,27.7
47069,Tennessee,Hardeman,26253,14297,11956,393.79499999999996,14465.403000000002,10973.753999999999,78.759,105.012,0.0,20836,31801.0,24.8
47071,Tennessee,Hardin,25900,12619,13281,518.0,23879.8,828.8000000000001,103.60000000000001,77.7,25.900000000000002,20281,35290.0,23.3
47073,Tennessee,Hawkins,56595,27682,28913,735.735,53991.630000000005,792.3299999999999,113.19,226.38,0.0,44223,36927.0,19.1
47075,Tennessee,Haywood,18248,8544,9704,766.416,8248.096,8941.52,18.248,0.0,0.0,13745,34182.0,22.8
47077,Tennessee,Henderson,28013,13465,14548,616.2860000000001,24595.414,2128.988,0.0,0.0,0.0,21223,38745.0,21.5
47079,Tennessee,Henry,32269,15657,16612,677.649,28267.643999999997,2775.1339999999996,96.807,64.538,0.0,25242,38234.0,18.5
47081,Tennessee,Hickman,24283,12745,11538,509.94300000000004,22048.963999999996,1165.584,0.0,0.0,0.0,18737,36334.0,20.9
47083,Tennessee,Houston,8290,4098,4192,174.09,7676.539999999999,223.83,41.45,16.580000000000002,0.0,6318,39401.0,23.1
47085,Tennessee,Humphreys,18240,9048,9192,364.8,17036.16,583.6800000000001,72.96000000000001,36.480000000000004,0.0,14189,41949.0,15.9
47087,Tennessee,Jackson,11496,5816,5680,206.92800000000003,11036.16,80.472,0.0,0.0,0.0,9192,31534.0,26.8
47089,Tennessee,Jefferson,52490,25876,26614,1784.66,48500.76,1312.25,104.98,104.98,0.0,40746,42417.0,16.5
47091,Tennessee,Johnson,18017,9643,8374,306.28900000000004,16665.725000000002,702.663,72.068,18.017,0.0,14650,30763.0,25.6
47093,Tennessee,Knox,444348,215996,228352,16885.224,369253.18799999997,39991.32,888.696,8886.960000000001,0.0,337585,48701.0,16.0
47095,Tennessee,Lake,7687,4937,2750,292.106,5204.099,2029.3680000000002,23.061,23.061,0.0,6334,30086.0,27.0
47097,Tennessee,Lauderdale,27427,14296,13131,630.821,16675.615999999998,9599.449999999999,164.562,137.135,0.0,20750,30281.0,26.7
47099,Tennessee,Lawrence,42226,20757,21469,802.294,39776.892,802.294,84.452,211.13,0.0,31271,37814.0,20.3
47101,Tennessee,Lewis,11944,6016,5928,250.824,11167.640000000001,191.104,0.0,226.936,0.0,9136,36621.0,19.6
47103,Tennessee,Lincoln,33550,16431,17119,1006.5,29356.25,1744.6000000000001,67.1,33.55,0.0,25663,40389.0,16.7
47105,Tennessee,Loudon,50229,24438,25791,3867.633,44653.581,652.9770000000001,100.458,401.832,50.229,38218,51107.0,14.4
47107,Tennessee,McMinn,52506,25513,26993,1732.698,47255.4,2100.2400000000002,105.012,262.53000000000003,0.0,40272,38535.0,19.9
47109,Tennessee,McNairy,26103,12684,13419,469.85400000000004,23544.906,1618.386,26.103,0.0,0.0,20146,32557.0,20.7
47111,Tennessee,Macon,22761,11209,11552,1092.528,21053.925,68.283,45.522,204.84900000000002,22.761,16657,33509.0,18.9
47113,Tennessee,Madison,98184,46495,51689,3436.4400000000005,55964.88,36328.08,98.184,1178.208,0.0,73777,42544.0,19.6
47115,Tennessee,Marion,28306,13861,14445,424.59,26126.438,424.59,84.918,113.224,0.0,22109,41348.0,19.2
47117,Tennessee,Marshall,31159,15339,15820,1526.7910000000002,26796.739999999998,2181.13,0.0,155.79500000000002,0.0,23060,42661.0,16.2
47119,Tennessee,Maury,84089,40561,43528,4372.628000000001,67187.111,9838.412999999999,336.356,672.712,0.0,62430,47692.0,15.3
47121,Tennessee,Meigs,11716,5755,5961,164.02399999999997,11118.484,187.45600000000002,11.716000000000001,0.0,0.0,9249,34424.0,20.8
47123,Tennessee,Monroe,45293,22675,22618,1766.427,41443.095,951.153,362.344,135.879,45.293,34520,35291.0,19.3
47125,Tennessee,Montgomery,185980,92677,93303,17296.140000000003,121816.90000000001,34778.26,929.9,3905.5800000000004,743.92,130657,50344.0,15.8
47127,Tennessee,Moore,6351,3073,3278,25.404,5969.94,247.689,69.861,0.0,0.0,5064,49427.0,10.8
47129,Tennessee,Morgan,21794,12150,9644,239.73400000000004,20355.596,937.1419999999999,0.0,0.0,0.0,17382,39049.0,22.7
47131,Tennessee,Obion,31129,14945,16184,1120.6440000000002,26148.36,3237.416,62.258,93.387,0.0,23823,40281.0,20.6
47133,Tennessee,Overton,22100,10878,11222,265.2,21304.4,176.8,66.3,66.3,0.0,16971,35287.0,21.5
47135,Tennessee,Perry,7864,3948,3916,165.144,7321.383999999999,220.19199999999998,31.456,7.864,0.0,6095,31425.0,25.8
47137,Tennessee,Pickett,5097,2505,2592,20.388,4959.381,35.678999999999995,0.0,0.0,0.0,4138,36773.0,16.1
47139,Tennessee,Polk,16687,8370,8317,283.67900000000003,15936.085,50.061,66.748,16.687,0.0,13081,38925.0,18.9
47141,Tennessee,Putnam,73810,36303,37507,4207.17,65912.33,1771.44,73.81,811.9100000000001,0.0,55054,35343.0,25.2
47143,Tennessee,Rhea,32394,16022,16372,1425.3360000000002,29575.721999999998,809.85,32.394,32.394,0.0,24490,36146.0,24.5
47145,Tennessee,Roane,53162,26021,27141,850.592,49546.984000000004,1382.2120000000002,212.648,212.648,0.0,42046,40854.0,18.4
47147,Tennessee,Robertson,67426,33086,34340,4112.986,56772.692,4989.524,269.704,337.13,0.0,48545,53151.0,12.0
47149,Tennessee,Rutherford,282558,139456,143102,20061.618,209092.91999999998,37862.772000000004,282.558,8476.74,0.0,199343,56219.0,12.4
47151,Tennessee,Scott,22043,10789,11254,154.301,21513.968,44.086,44.086,22.043,0.0,16583,30246.0,27.3
47153,Tennessee,Sequatchie,14592,7172,7420,496.12800000000004,12622.08,29.184,131.328,0.0,0.0,11143,45408.0,16.3
47155,Tennessee,Sevier,93617,45866,47751,5055.318,85191.47,655.319,280.851,1123.404,0.0,70166,42258.0,15.3
47157,Tennessee,Shelby,937750,447161,490589,55327.25,351656.25,492318.75,937.75,23443.75,0.0,662713,46224.0,21.4
47159,Tennessee,Smith,19136,9479,9657,478.40000000000003,17892.16,440.128,114.816,38.272,0.0,14488,43914.0,16.3
47161,Tennessee,Stewart,13286,6668,6618,318.86400000000003,12236.405999999999,212.576,159.43200000000002,159.43200000000002,0.0,10259,42023.0,19.5
47163,Tennessee,Sullivan,156752,75894,80858,2664.784,147033.376,2978.288,313.504,940.5120000000001,0.0,124214,40346.0,17.5
47165,Tennessee,Sumner,169623,82811,86812,7124.166,145706.157,11703.987000000001,508.869,2205.099,169.623,125187,57382.0,9.3
47167,Tennessee,Tipton,61674,30506,31168,1541.8500000000001,46995.588,11101.32,308.37,431.71799999999996,370.044,45007,53669.0,13.6
47169,Tennessee,Trousdale,7884,3938,3946,31.536,6740.82,946.0799999999999,0.0,94.608,0.0,6023,41029.0,17.3
47171,Tennessee,Unicoi,18069,8945,9124,776.967,16984.86,144.552,18.069,54.207,0.0,14243,33210.0,22.5
47173,Tennessee,Union,19096,9501,9595,267.344,18465.832000000002,114.57600000000001,0.0,19.096,0.0,14677,37351.0,21.5
47175,Tennessee,Van Buren,5596,2791,2805,61.556000000000004,5366.564,33.576,0.0,44.768,0.0,4465,40439.0,18.0
47177,Tennessee,Warren,40015,19801,20214,3361.26,34612.975,520.195,40.015,200.07500000000002,0.0,28955,35376.0,21.2
47179,Tennessee,Washington,125317,60955,64362,4010.1440000000002,112158.715,4887.363,375.951,1754.4379999999999,0.0,98027,42817.0,18.1
47181,Tennessee,Wayne,16897,9295,7602,304.146,15325.579,1047.614,67.58800000000001,33.794000000000004,0.0,13648,30701.0,21.8
47183,Tennessee,Weakley,34415,16743,17672,757.1300000000001,29975.465,3131.765,34.415,34.415,0.0,27376,37037.0,19.1
47185,Tennessee,White,26252,12845,13407,525.04,24676.879999999997,446.28400000000005,0.0,0.0,0.0,20334,34901.0,19.6
47187,Tennessee,Williamson,199456,97258,102198,9374.432,171133.248,8776.064,199.45600000000002,7180.416000000001,0.0,137572,96565.0,5.1
47189,Tennessee,Wilson,122445,59985,62460,4408.02,105792.48000000001,8203.815,489.78000000000003,1591.785,122.44500000000001,89895,61070.0,10.1
48001,Texas,Anderson,57915,35469,22446,9729.720000000001,34864.83,12220.065,231.66,347.49,0.0,44111,41327.0,18.5
48003,Texas,Andrews,16775,8557,8218,8924.300000000001,7230.025,218.07500000000002,33.55,67.1,0.0,10207,70423.0,12.3
48005,Texas,Angelina,87748,42886,44862,18339.332,54316.012,13074.452,87.748,877.48,0.0,59834,44223.0,19.4
48007,Texas,Aransas,24292,12031,12261,6340.212,16591.435999999998,364.38,24.292,412.96400000000006,0.0,18891,41690.0,19.0
48009,Texas,Archer,8779,4374,4405,711.099,7795.752,52.674,114.12700000000001,43.895,0.0,6612,60275.0,9.9
48011,Texas,Armstrong,1943,977,966,229.274,1641.835,11.658,31.088,0.0,3.886,1534,59737.0,6.9
48013,Texas,Atascosa,47050,23397,23653,29547.4,16467.5,376.40000000000003,47.050000000000004,141.15,0.0,32272,52192.0,16.4
48015,Texas,Austin,28886,14386,14500,7337.044,18458.154,2513.082,0.0,0.0,0.0,20047,53687.0,11.5
48017,Texas,Bailey,7126,3692,3434,4282.726,2672.25,135.394,7.126,28.504,7.126,3936,37397.0,19.0
48019,Texas,Bandera,20796,10387,10409,3639.2999999999997,16532.82,291.14399999999995,41.592,41.592,0.0,16648,49863.0,13.0
